artist,date,title,source
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: SOJOURNER TRUTH,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: U THANT,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: MADAME CJ WALKER,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: ELEANOR ROOSEVELT,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: ZORA NEALE HURSTON,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: TITO PUENTE,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: ELIZABETH CADY STANTON,education
Mark Gaynon,2009,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: FREDERICK DOUGLASS,education
Fn Caproni Brothers,,CHILDREN PLAYING ON SYMBOLS,education
Mary Temple,2009,"NORTHEAST LIGHT, WEST WALL",education
Elizabeth Case,1976,WOMENS RIGHTS IN THE UNITED STATES OF AMERICA,education
Fn Unknown,,"UNKNOWN ""NATURE AND CITY""",education
Matt Mullican,,"DESIGN FOR HS OF LAW, GOV'T JUSTICE",education
Jacqueline Cully,,"""KNOWLEDGE IS POWER""- DESIGN FOR 75K",education
Juan Sanchez,2009,TRANSCENDENCE IS OUR REIGN,education
Howard Conant,2000,EMBRYO,education
Tony Oursler,2009,"""SPLATTER PROJECT #2""-ORANGE RED WALL",education
Tony Oursler,,"""LOCKER""",education
Francesco Simeti,2009,ANIMALITY,education
Jean Shin,2010,SETTINGS,education
Scott Kahn,1975,FAREWELL,education
Sarah Sze,2010,MOMENTUM AND ITS CONSERVATION,education
Sanford Biggers,2010,LOTUS,education
Paula Scher,,QUEENS,education
Kirsten Hassenfeld,2010,PIXIE MIX,education
Tattfoo Tan,2010,S.O.S. PLEDGE,education
Paula Scher,,METROPOLITAN AVENUE,education
Suzanne Miller,1931,A HISTORY OF COLONIAL LONG ISLAND,education
Janet Morgan,2010,THE CIRCUS COMES TO TOWN,education
Deborah Wasserman,2004,CULTURE MIX,education
Lucy Fradkin,2008,EVENING SONG,education
Lucy Fradkin,2003,SPRING FEVER,education
Shinique Smith,2007,WOMAN MAYBE LAUGHING,education
Sara Morris,2011,GATEWAY,education
Chris Shelton,1972,"""AIR AFRIQUE #4""",education
Joseph De Martini,,"""BIKE RACE""",education
John Ahearn,2011,"""SERIES OF SIX SCULPTURES OF CHILDREN"" (SEE COMMENTS FOR TITLES)",education
Mark Veca,2011,FOREST FRIEZE,education
David Opdyke,2010,FIGURE IT OUT,education
Desdemona Minchillo,2011,IT'S OUR BIG BANG,education
Lawrence Weiner,2012,"ONE WAY AND ANOTHER, CUSPED",education
Connie Fenicchia,2012,(CHILDREN AT) PLAY,education
Scott Trimble,2012,PATHS OF DISCOVERY,education
Wennie Huang,2011,TRACE,education
Adam Simon,2012,12 X 3 X 4,education
Jeffrey Gibson,2012,NEPHELOCOCCYGIA,education
Tobias Putrih,2012,CUT OUT,education
Peter Rostovsky,2012,SUN BAND,education
Peter Rostovsky,2012,SUNRISE CURTAIN,education
Art Spiegelman,2012,"IT WAS ONLY TODAY, YESTERDAY",education
Carl Lella,1932,INSPIRATIONAL FORCES OF LIFE.  SEE NOTES...,education
Tony Oursler,2009,"""SPLATTER PROJECT #1""-GRAY WALL",education
Tony Oursler,,"""YELLOW, RED, GREEN, AFAICS""",education
Ernest Fiene,1940,HISTORY OF THE NEEDLECRAFT INDUSTRY,education
Valerie Clarebout,1958,UNDERWATER BALLET,education
Paloma Munoz,2013,SNOW DAY,education
Ohad Meromi,2013,ALL TOGETHER NOW,education
Terence Gower,2013,NOGUCHI GALAXY I,education
Terence Gower,2013,NOGUCHI GALAXXY II,education
Mark Gaynon,,INSPIRATIONAL AMERICAN PORTRAIT INSTALLATION FOR PS 169: BELLA ABZUG,education
Vito  Acconci,1995,Courtyard Design,percent
Vito  Acconci,2010,Edge of the PlantEdge of the Neighborhood,percent
Mac  Adams,1996,World Patterns and Fables,percent
Dennis  Adams,1995,Tributaries,percent
Alice  Adams,1994, African Garden,percent
Robert  Adzema,1994, Sundial,percent
Ann  Agee,2003, World's Fair 2003,percent
John  Ahearn,2012, The Sixth Graders,percent
Candida  Alvarez,1994, What Do You See?,percent
Emma  Amos,1995, The Sky's the Limit,percent
Rhoda  Andors,1995, Ecotones,percent
Stephen  Antonakos,1990, Neon for the 59th Street Marine Transfer Station,percent
Tomie  Arai,1996, Discovery,percent
Tomie  Arai,2001, Song for a Child,percent
Andrea  Arroyo,1994, Harmony I,percent
Richard  Artschwager,2014, Inside Out,percent
Alice  Aycock,1992, Project for the 107th Police Precinct,percent
Mo  Bahc,1995, Junction,percent
Monica  Banks,2002, Louisa and Rusty,percent
Jill  Baroff,2006, Tide Circle Triptych 5,percent
Ron  Baron,1995, Gates of Knowledge,percent
Jennifer  Bartlett,2000, Scheveningen Black,percent
Meg  Belichick,2003, All the Colors,percent
Dawound  Bey,1991, Community Photography Project,percent
Frank  Big Bear,1998, Dream Catcher Love Song,percent
Sanford  Biggers,2010, Lotus,percent
Camille  Billops,1996, P.S. 4 On Stage (Stage Left) and (Stage Right),percent
Willie  Birch,1997, If You Don't Know Where You Come From,percent
Andrea  Blum,1991, 107th Street Pier,percent
Chakaia  Booker,2012, Sugar in My Bowl II,percent
Monika  Bravo,2015, Time Will tell,percent
John  Brekke,2003, Migration,percent
Sebastiaan  Bremer,2006, Aguas de Dezembro,percent
Rolando  Briseno,1995, Family Library Table,percent
Deborah  Brown,2001, The Seasons,percent
Lee  Brozgold,2003, Beacon,percent
Bill and Mary  Buchen,1992, Sound Playground,percent
Bill and Mary  Buchen,1996, Sound Carnival,percent
Tom  Burckhardt,2009, Forward Up,percent
Dina  Bursztyn,1995, Paths and Stars,percent
Scott  Burton,1994, Design Team Project,percent
Luca  Buvoli,2004, The Big Wave- Not-a-Superhero in the Ocean of Language,percent
Carole  Byard,1996, First in the Heart is the Dream,percent
Ingrid  Calame,2005, #180 Working Drawing,percent
Luisa  Caldwell,2008, Thought Bubbles: Earth,percent
Pierluigi  Calignano,2015, The invisible Book,percent
James  Carpenter,2004, Inclined Light Wall,percent
Ed  Carpenter,1997, Ojo,percent
James  Casebere,2006, Theater(After the Acropolis),percent
Alfredo  Ceibal,1996, The Flying Imagination,percent
Jackie  Chang,2003, In Other Words,percent
Colin  Chase,1997, Elegy for El-Hajj Malik Shabazz,percent
Colin  Chase,2002, Breath and Mandala,percent
Amy  Cheng,2002, Seen Through the Layers of Time,percent
Carl  Cheng,2001, Shadow Garden and Community Island Pond,percent
Mel  Chin,1995, Landmind,percent
Sung-Ho  Choi,1996, My America and American Pie,percent
Y. David  Chung,1998, Sunset Park Synergy,percent
Nancy  Chunn,1997, Mapping Queens,percent
Melvin W.  Clark,1996, Enchanted Dreams and Sun Bird,percent
Malcolm  Cochran,2005, Passage in Time,percent
Willie  Cole,1996, Gatehouse to Knowledge,percent
Jim  Conti,2009, Core,percent
Houston  Conwill,1991, Rivers,percent
Diana  Cooper,2009, Out of the Corner of My Eye,percent
Noel  Copeland,2000, Myth Animals,percent
Beatrice  Coron,2003, Working in the Same Direction,percent
Jackie Peters  Cully,1996, Children of Promise,percent
Michael  Cummings,2000, Carnival Time,percent
Michael  Davis,2006, Equilibrium,percent
Agustin  de Andino,1995, Transformations of the Earth,percent
Shelia Levrant  de Brettenvile,1998, Search: Literature,percent
Mark  Dean Veca,2012, Forest Frieze,percent
Pablo  Delano,1995, Images of Washington Heights,percent
Claudia  DeMonte,1993, Shrine to Learning,percent
Claudia  DeMonte,1995, Animal Count,percent
Claudia  DeMonte,1998, Wheel of Justice,percent
Donna  Dennis,1990, Dreaming of Far Away Places,percent
Donna  Dennis,1996, Daedalus Bedazzled,percent
Julie  Dermansky,2000, Ocean Fence and Ocean Floor,percent
Chris  Doyle,2003, Field Trips,percent
Nancy  Dwyer,1993, Hallway Highways and Multiple Choice,percent
Melvin  Edwards,1995, Tomorrows Wind,percent
Barbara  Ellmann,2006, All The Things You Are,percent
Michael  Falco,2007, Where Marsh Meets the Sea,percent
Ming  Fay,1995, Leaf Gate,percent
Ming  Fay,2005, Whitehall Crossing,percent
Ogundipe  Fayomi,1994, The Ronald McNair Monument,percent
Harriet  Feigenbaum,1990, Memorial to the Victims of the Injustice of the Holocaust,percent
John  Fekner,1999, Traces,percent
Jackie  Ferrara,2001, Flushing Bay Promenade,percent
Ricky  Flores,1995, License to Dream,percent
Walton  Ford,1999, The Call and Inside Out,percent
Steve  Foust,2007, Python,percent
Mark  Gagnon,2009, Inspirational Americans,percent
Phillip  Galgiani,2001, Four Seasons,percent
Daniel  Galvez,1997, Homage to Malcolm X,percent
Linda  Ganjian,2014, A Reminder of Home,percent
Susan  Gardner,1987, Animal Party,percent
Sandy  Gellis,1994, Cyngus A,percent
Cadence  Giersbach,2000, Garden in a School: Impressions of Jackson Heights,percent
Ann  Gillen,1987, Medb's Crown,percent
Peter  Gourfain,1994, We Shall Overcomeand Powerful Days,percent
Elizabeth  Grajales,1995, What a Wonderful World,percent
Elizabeth  Grajales,1992, Who Else Shares Our World?,percent
Jane  Greengold,2000, Spirals,percent
Jane  Greengold,2004, Best on the Beach,percent
Lina Viste Gronli,2016, Peace Clock,percent
Ousmane  Gueye,1999, Traveling Books and Secret Pages,percent
Cai  Guo-Qiang,2005, One Stone,percent
Marina  Gutierrez,1996, Untitled,percent
Jose Rafael  Guzman,1998, And They Lived,percent
Richard  Haas,1988, Immigration on the Lower East Side and The Judgment of Solomon and The Judgement of Pao Kung,percent
Mags  Harries,1993, Topiary: A Twenty Year Project,percent
Mags  Harries,1995, Terullian Mantle Sculpture,percent
Kirsten  Hassenfeld,2010, Pixie Mix,percent
Maren  Hassinger,1996, Ancestor Walk,percent
Maren  Hassinger,1995, Fence of Leaves,percent
Skowmon  Hastanan,2001, Orbis Venustas,percent
L. Brower  Hatcher,1995, El Arbol de Esperanza,percent
Ralph  Helmick,2002, Genius,percent
Barry  Holden,1997, The Garden of Games,percent
Robyn  Holder,2003, Everyday Courage,percent
Robin  Holder,1997, Rites of Passage,percent
Robin  Holder,1992, Camino des Animales,percent
Doug  Hollis,1994, Weather Pavilion,percent
Wopo  Holup,1996, The Jim Thorpe Garden Fence and Landscaping,percent
Wopo  Holup,1992, Runaway Rainbow,percent
Arlan  Huang,2005, Suddenly Laughter,percent
Wennie  Huang,2011, Trace,percent
Arlan  Huang,1996, American Origins,percent
Carlton  Ingleton,1997, The Spirit of Love,percent
Mark  Jackson Jarvis,2004, Techno 368,percent
Amanda  Jaffe,1996, South American Tropical Forest and African Savannah,percent
Valerie  Jaudon,1989, Reunion,percent
Noah  Jemisin,1998, Leaf Over My Shoulder,percent
M.L.J.  Johnson,1995, I Can Read,percent
C. Paul Jennewein,1941, Brooklyn Public Library Doors,percent
Kristin  Jones,2004, Encyclic,percent
Kristin  Jones,1992, Mnemonics,percent
Roberto  Juarez,1995, Calendar,percent
Ik-Joong  Kang,1997, Happy Days,percent
Werner  Klotz,2005, Le Milieu du Monde (The Middle of the World),percent
Vitaly  Komar,1998, Liberty as Justice and Liberty,percent
Gabriel  Koren,1997, El-Hajj Malik Shabazz,percent
Gabriel  Koren,2009, Frederick Douglass Memorial,percent
Joyce  Kozloff,1991, Untitled,percent
Samm  Kunce,2009, Cross-Section,percent
Justen  Ladda,1995, Water,percent
Justen  Ladda,1991, Untitled,percent
Julian  Laverdiere,2007, Sentinel Lanterns,percent
Thomas  Lawson,1992, A Portrait of New York,percent
Bing  Lee,1995, One Line,percent
Gregg  LeFevre,1994, The Bronx,percent
Ora  Lerman,1997, Inside the Ark,percent
Sol  Lewitt,2008, Wall Drawing #1252,percent
Donald  Lipski,1998, The LaGuardia Suite,percent
Vera  Lutter,2003, Erie Basin,percent
Clyde  Lynds,1995, Ad Astra Per Aspera,percent
Martha  Madigan,2004, Oak Seasons,percent
David  Maisel,2003, Terminal Mirage 22,percent
Mike  Mandel,2000, Bulletin Board,percent
Ingio  Manglano-Ovalle,2006, Portrait of a Young Reader,percent
Antonio  Martorell,1995, Children's ABC,percent
George  Mason,1995, Untitled,percent
Mary  Mattingly,2015, Flock House,percent
Valerie  Maynard,2001, Untitled,percent
Steven  Mayo,1996, Pets,percent
Howard  McCallebb,1998, Little Dances,percent
Allan  McCollum,2016, Shapes,percent
Ed  McGowin,1997, Work History,percent
Ohad  Meromi,2016, Sun Bather,percent
Mike  Metz,1996, Lookactdream,percent
Yong Soon  Min,1998, World of Flowers,percent
Sarah  Morris,2009, Gateway,percent
Milo  Mottola,1998, The Totally Kid Carousel,percent
Matt  Mullican,2003, Law,percent
Matt  Mullican,1995, Untitled,percent
Celia  Munoz,1995, Mind Games,percent
Anna Valentina  Murch,1997, Cycles,percent
Tom  Nussbaum,1997, Twelve Sculptures for E.C.C. # 4,percent
David  Opdyke,2011, Figure It Out,percent
Kazuma  Oshita,1999, Woodside Story and The Opening,percent
Mamiko  Otsubo,2014, From one to Many,percent
Tony  Oursler,2009, Splatter Project #1,percent
Lorenzo  Pace,2000, Triumph of the Human Spirit,percent
Eung Ho  Park,2003, Bowling Ball Curtain,percent
Jackie  Peters Cully,1996, Children of Promise,percent
Liliana  Porter,2007, Situations with Them,percent
Lily  Prince,2005, Revisited,percent
Tobias  Putrih,2012, Blackwell,percent
Kanishka  Raja,2015, Recognition Circuit,percent
Michael  Rakowitz,2009, Secondary School,percent
Paul Henry  Ramirez,2005, Going Up,percent
Robert  Ressler,1998, Rivers,percent
Faith  Ringgold,1996, The Crown Heights Children's Story Quilt,percent
Bob  Rivera,1992, Open Voyage,percent
Freddy  Rodriguez,1995, The Garden,percent
Freddy  Rodriguez,2006, Flight 587,percent
Jorge Luis  Rodriguez,1985, Growth,percent
Tim  Rollins,2001, Achilles and Odysseus,percent
Moses  Ros,2005, Mi Casita,percent
Kathleen  Ruiz,1997, Sequence,percent
Christy  Rupp,1997, Time Flies,percent
Alison  Saar,2007, Swing Low,percent
Juan  Sanchez,2009, Our Transcendence Is Our Reign,percent
Toshio  Sasaki,2007, Diagnonal SonataAsymmetric Inversion,percent
Toshio  Sasaki,1992, First Symphony of the Sea,percent
David  Saunders,1994, Firehat,percent
Alexandra  Sax,2008, Turtle Migration,percent
Paula  Scher,2010, Queens and Metropolitan Avenue,percent
Jeffrey  Schiff,2007, L'Encyclopedie: Miriotier,percent
Ben  Schonzeit,1996, Common Ground,percent
Vicky  Scuri,1996, Butterfly Garden,percent
Charles  Searles,1990, Cultural Harmony,percent
Charles  Searles,1997, Freedom's Gate,percent
Maura  Sheehan,1995, Frieze Frame,percent
Jean  Shin,2010, Settngs,percent
Susumu  Shingu,1995, Dialogue with the Sun,percent
Nobi  Shioya,1998, Las Meninas,percent
Pedro  Silva,1995, Caribbean Sea,percent
Francesco  Simeti,2010, Animality,percent
Alison  Sky,1999, Thresholds,percent
Arlene  Slavin,1996, Hopscotch and Running Wild,percent
Vincent D.  Smith,1991, Jonkonnu Festival Wid the Frizzly Rooster Band,percent
Ned  Smyth,2002, Destination,percent
Ned  Smyth,1996, Wave Wall in Green,percent
Kit-Yin  Snyder,1992, Judgment,percent
Kathleen  Spicer,2002, Natural Implements,percent
Therman  Statom,2001, Luz,percent
Pat  Steir,1992, Looking Lesson,percent
Michelle  Stuart,1992, Tabula,percent
Carol  Sun,1998, P.S. 16: The Tree of Knowledge,percent
Sara  Sze,2010, Momentum and Its Conservation,percent
Jorge  Tacla,1998, Memories of the Bronx,percent
Tatfoo  Tan,2010, S.O.S. Pledge,percent
Soonae  Tark,2009, Love You,percent
Mary  Temple,2010, West Wall,percent
Alec  Thibodeau,2015, Epoch Travelers,percent
Fred  Tomaselli,1996, Ten Kilometer Radius,percent
George  Trakas,2007, Waterfront Nature Walk,percent
Mauricio  Trenard,2009, Green Power,percent
Nitza  Tufino,1994, Feather Explosion,percent
Susan  Tunick,2002, Three Times Three,percent
Elizabeth  Turk,2000, New York City Sewer Covers,percent
Lane  Twitchell,2000, Here Is New York,percent
Lane  Twitchell,2011, City Windows,percent
Brinsley  Tyrell,1996, Hall of Fame Gate,percent
Mierle Landerman  Ukeles,2000, Honor 2000,percent
Anton  van Dalen,2000, Garden Path,percent
Ursula  von Rydingsvard,2003, Katul Katul,percent
Nari  Ward,2007, Voice I,percent
Tim  Watkins,2012, Sundancers,percent
Michael  Waugh,2016, Bird Watchers,percent
Carrie Mae  Weems,1999, Mind,percent
Allan & Ellen  Wexler,1992, West Side High School Park,percent
Allan & Ellen  Wexler,1999, Abstractions I.S. 254,percent
Allan & Ellen  Wexler,1999, Drawing P.S. 340 and A Coordinated Plane Patio,percent
Emmett  Wigglesworth,1999, We Are The Children,percent
Michael Kelly  Williams,1995, Reach for a Star,percent
Philemona  Williamson,2003, Mosaic Folktales,percent
Fred  Wilson,1995, Pangea,percent
David  Wilson,1989, Untitled,percent
Kryzstof  Wodiczko,1998, Windows,percent
Martin  Wong,1995, Miss Liberty Face,percent
Steve  Wood,1994, East of the Sun,percent
Andy  Yoder,2003, The Three B's,percent
Amy  Yoes,2008, Spectrum,percent
Janet  Zweig,1997, Your Voices,percent
